link,brand,warranty,processor,ram,hardDrive,grapCard,capGrapCard,opSystem,screenSize,price,ram_GB,hardDrive_GB,OS
https://www.ktronix.com/computador-portatil-gamer-acer-156-pulgadas-53e7-intel-ci5-ram-8gb-disco-ssd-512gb-negro/p/4711121320873,ACER,12,Intel Core I5,8 GB,Estado Solido SSD 512 GB,GeForce RTX 3050,4GB DDR6,Windows,15.6 Pulgadas,4099000,8,512 SSD,Windows
https://www.ktronix.com/computador-portatil-lenovo-14-pulgadas-ideapad-3-amd-ryzen-5-ram-8gb-disco-ssd-512gb-azul/p/196802802000,LENOVO,12,AMD R5,8 GB,Estado Solido SSD 512 GB,,,Windows,14 Pulgadas,2119000,8,512 SSD,Windows
https://www.ktronix.com/computador-portatil-acer-14-pulgadas-r01g-amd-r5-ram-8gb-disco-ssd-512gb-plateado/p/4711121324949,ACER,12,AMD R5,8 GB,Estado Solido SSD 512 GB,,,Windows,14 Pulgadas,2899000,8,512 SSD,Windows
https://www.ktronix.com/computador-portatil-asus-vivobook-x-oled-156-pulgadas-m1503qa-amd-ryzen-5-ram-8gb-disco-ssd-512-gb-plateado/p/4711081833178,ASUS,12,AMD R5,8 GB,Estado Solido SSD 512 GB,,,Windows,15.6 Pulgadas,2999000,8,512 SSD,Windows
https://www.ktronix.com/computador-portatil-asus-14-pulgadas-x415ja-intel-core-i3-ram-8gb-disco-ssd-256-gb-plateado/p/4711081929642,ASUS,12,Intel Core I3,8 GB,Estado Solido SSD 256 GB,,,Windows,14 Pulgadas,1599000,8,256 SSD,Windows
https://www.ktronix.com/computador-portatil-hp-14-pulgadas-fq1004la-amd-r3-ram-8gb-disco-ssd-512-gb-plateado/p/196548546022,HP,12,AMD R3,8 GB,Estado Solido SSD 512 GB,,,Windows,14 Pulgadas,1769000,8,512 SSD,Windows
https://www.ktronix.com/computador-portatil-hp-pavilion-156-pulgadas-eg0506la-intel-core-i5-ram-16gb-disco-ssd-512-gb-plateado/p/197029419071,HP,12,Intel Core I5,16 GB,Estado Solido SSD 512 GB,,,Windows,15.6 Pulgadas,3199000,16,512 SSD,Windows
https://www.ktronix.com/computador-portatil-asus-zenbook-oled-133-pulgadas-ux325ea-intel-core-i5-ram-16gb-disco-ssd-512-gb-gris/p/4711081887966,ASUS,12,Intel Core I5,16 GB,Estado Solido SSD 512 GB,,,Windows,13.3 Pulgadas,4299000,16,512 SSD,Windows
https://www.ktronix.com/computador-portatil-gamer-asus-tuf-dash-156-pulgadas-fx517zm-intel-core-i7-ram-16gb-disco-ssd-512-gb-negro/p/4711081724049,ASUS,12,Intel Core I7,16 GB,Estado Solido SSD 512 GB,GeForce RTX 3060,6GB GDDR6,Windows,15.6 Pulgadas,7199000,16,512 SSD,Windows
https://www.ktronix.com/computador-portatil-asus-vivobook-156-pulgadas-x1502za-intel-core-i5-ram-16gb-disco-ssd-512-gb-azul/p/4711081765394,ASUS,12,Intel Core I5,16 GB,Estado Solido SSD 512 GB,,,Windows,15.6 Pulgadas,3499000,16,512 SSD,Windows
https://www.ktronix.com/computador-portatil-lenovo-14-pulgadas-ideapad-1-amd-ryzen-7-ram-12gb-disco-ssd-512gb-azul/p/196804523460,LENOVO,12,AMD R7,12 GB,Estado Solido SSD 512 GB,,,Windows,14 Pulgadas,2899000,12,512 SSD,Windows
https://www.ktronix.com/computador-portatil-asus-zenbook-14-pulgadas-um425qa-amd-ryzen-5-ram-16gb-disco-ssd-512-gb-gris/p/4711081765448,ASUS,12,AMD R5,16 GB,Estado Solido SSD 512 GB,,,Windows,14 Pulgadas,3999000,16,512 SSD,Windows
https://www.ktronix.com/computador-portatil-hp-14-pulgadas-dq2524la-intel-core-i3-ram-8gb-disco-ssd-256-gb-dorado/p/197029538666,HP,12,Intel Core I3,8 GB,Estado Solido SSD 256 GB,,,Windows,14 Pulgadas,1699000,8,256 SSD,Windows
https://www.ktronix.com/computador-portatil-hp-14-pulgadas-dq0502la-intel-celeron-ram-8gb-disco-ssd-256-gb-negro/p/196548549801,HP,12,Intel Celeron,8 GB,Estado Solido SSD 256 GB,,,Windows,14 Pulgadas,1269000,8,256 SSD,Windows
https://www.ktronix.com/macbook-air-13-pulgadas-mly33e-a-chip-m2-ram-8gb-ssd-256gb-azul/p/194253191056,APPLE,12,APPLE M2,8 GB,Estado Solido SSD 256 GB,,,MacOS,13.6 Pulgadas,7939000,8,256 SSD,Mac OS
https://www.ktronix.com/computador-portatil-gamer-lenovo-156-pulgadas-ideapad-gaming-3-intel-core-i5-ram-8gb-disco-ssd-512gb-negro/p/196380731846,LENOVO,12,Intel Core I5,8 GB,Estado Solido SSD 512 GB,GeForce RTX 3050,,Windows,15.6 Pulgadas,3999000,8,512 SSD,Windows
https://www.ktronix.com/computador-portatil-gamer-rog-strix-g-156-pulgadas-g513rc-amd-ryzen-7-ram-16gb-disco-ssd-512gb-gris/p/4711081640509,ROG,24,AMD R7,16 GB,Estado Solido SSD 512 GB,GeForce RTX 3050,4GB GDDR6,Windows,15.6 Pulgadas,6499000,16,512 SSD,Windows
https://www.ktronix.com/computador-portatil-hp-156-pulgadas-ef2501la-amd-ryzen-5-ram-16gb-disco-ssd-512-gb-plata-natural/p/196337755727,HP,12,AMD R5,16 GB,Estado Solido SSD 512 GB,,,Windows,15.6 Pulgadas,2849000,16,512 SSD,Windows
https://www.ktronix.com/computador-portatil-asus-vivobook-16-pulgadas-x1605za-intel-core-i7-ram-16gb-disco-ssd-512-gb-negro/p/4711387071137,ASUS,12,Intel Core I7,16 GB,Estado Solido SSD 512 GB,,,Windows,16 Pulgadas,4199000,16,512 SSD,Windows
https://www.ktronix.com/computador-portatil-lenovo-14-pulgadas-ideapad-5-amd-r5-ram-16gb-disco-ssd-512gb-azul/p/196802941235,LENOVO,12,AMD R5,16 GB,Estado Solido SSD 512 GB,,,Windows,14 Pulgadas,2999000,16,512 SSD,Windows
https://www.ktronix.com/computador-portatil-asus-14-pulgadas-x415ea-intel-pentium-gold-ram-8gb-disco-ssd-256-gb-plateado/p/4711081811893,ASUS,12,Intel Pentium,8 GB,Estado Solido SSD 256 GB,,,Windows,14 Pulgadas,1499000,8,256 SSD,Windows
https://www.ktronix.com/computador-portatil-hp-156-pulgadas-ef2500la-amd-ryzen-7-ram-16gb-disco-ssd-512-gb-dorado/p/196337755710,HP,12,AMD R7,16 GB,Estado Solido SSD 512 GB,,,Windows,15.6 Pulgadas,3249000,16,512 SSD,Windows
https://www.ktronix.com/computador-portatil-lenovo-14-pulgadas-ideapad-1-intel-core-i5-ram-8gb-disco-ssd-512gb-azul/p/196802802192,LENOVO,12,Intel Core I5,8 GB,Estado Solido SSD 512 GB,,,Windows,14 Pulgadas,2119000,8,512 SSD,Windows
https://www.ktronix.com/computador-portatil-asus-14-pulgadas-e410ma-intel-celeron-ram-4gb-disco-ssd-256-gb-azul/p/4711081812692,ASUS,12,Intel Celeron,4 GB,Estado Solido SSD 256 GB,,,Windows,14 Pulgadas,1199000,4,256 SSD,Windows
https://www.ktronix.com/computador-portatil-lenovo-14-pulgadas-ideapad-3-amd-ryzen-5-ram-8gb-disco-ssd-256gb-azul/p/196802802055,LENOVO,12,AMD R5,8 GB,Disco Duro HDD 256 GB,,,Windows,14 Pulgadas,1999000,8,,Windows
https://www.ktronix.com/computador-portatil-lenovo-14-pulgadas-ideapad-3-intel-ci3-ram-8gb-disco-ssd-512gb-azul/p/196802790864,LENOVO,12,Intel Core I3,8 GB,Estado Solido SSD 512 GB,,,Windows,14 Pulgadas,1999000,8,512 SSD,Windows
https://www.ktronix.com/computador-portatil-acer-156-pulgadas-5894-intel-ci5-ram-8gb-disco-ssd-512gb-azul-glaciar/p/4711121319181,ACER,12,Intel Core I5,8 GB,Estado Solido SSD 512 GB,,,Windows,15.6 Pulgadas,3299000,8,512 SSD,Windows
https://www.ktronix.com/computador-portatil-hp-pavilion-14-pulgadas-dv2000la-intel-core-i5-ram-8gb-disco-ssd-512-gb-dorado/p/196548561858,HP,12,Intel Core I5,8 GB,Estado Solido SSD 512 GB,,,Windows,14 Pulgadas,3299000,8,512 SSD,Windows
https://www.ktronix.com/computador-portatil-asus-156-pulgadas-x515ea-intel-core-i7-ram-8gb-disco-ssd-512-gb-gris/p/4711081887980,ASUS,12,Intel Core I7,8 GB,Estado Solido SSD 512 GB,,,Windows,15.6 Pulgadas,3299000,8,512 SSD,Windows
https://www.ktronix.com/computador-portatil-2-en-1-hp-envy-133-pulgadas-ay1021la-amd-ryzen-5-ram-8gb-disco-ssd-512-gb-negro/p/196548768462,HP,12,AMD R5,8 GB,512 GB SSD,,,Windows,13.3 Pulgadas,4399000,8,512  SSD,Windows
https://www.ktronix.com/computador-portatil-lenovo-156-pulgadas-ideapad-5-intel-core-i5-ram-16gb-disco-ssd-256gb-gris/p/196380555831,LENOVO,12,Intel Core I5,16 GB,Estado Solido SSD 256 GB,,,Windows,15.6 Pulgadas,3399000,16,256 SSD,Windows
https://www.ktronix.com/computador-portatil-hp-14-pulgadas-fq1011la-amd-ryzen-5-ram-8gb-disco-ssd-256-gb-plateado/p/196548546107,HP,12,AMD R5,8 GB,Estado Solido SSD 256 GB,,,Windows,14 Pulgadas,1899000,8,256 SSD,Windows
https://www.ktronix.com/computador-portatil-gamer-victus-hp-156-pulgadas-fb0100la-amd-ryzen-5-ram-8gb-disco-ssd-256-gb-negro/p/196548844883,HP,12,AMD R5,8 GB,Estado Solido SSD 256 GB,GeForce GTX 1650,,Windows,15.6 Pulgadas,3299000,8,256 SSD,Windows
https://www.ktronix.com/computador-portatil-pavilion-hp-14-pulgadas-dv2003la-intel-core-i7-ram-12gb-disco-ssd-512-gb-dorado/p/196548561872,HP,12,Intel Core I7,12 GB,Estado Solido SSD 512 GB,,,Windows,14 Pulgadas,4599000,12,512 SSD,Windows
https://www.ktronix.com/computador-portatil-lenovo-14-pulgadas-ideapad-1-intel-core-i3-ram-8gb-disco-ssd-512gb-azul/p/196802802239,LENOVO,12,Intel Core I3,8 GB,Estado Solido SSD 512 GB,,,Windows,14 Pulgadas,1999000,8,512 SSD,Windows
https://www.ktronix.com/computador-portatil-hp-14-pulgadas-dq0508la-intel-pentium-ram-8gb-disco-ssd-256-gb-azul/p/196786001185,HP,12,Intel Pentium,8 GB,Estado Solido SSD 256 GB,,,Windows,14 Pulgadas,1499000,8,256 SSD,Windows
https://www.ktronix.com/computador-portatil-hp-14-pulgadas-dq5000la-intel-core-i5-ram-8gb-disco-ssd-512-gb-plateado/p/197029538673,HP,12,Intel Core I5,8 GB,Estado Solido SSD 512 GB,,,Windows,14 Pulgadas,2879000,8,512 SSD,Windows
https://www.ktronix.com/computador-portatil-hp-pavilion-133-pulgadas-be0500la-amd-ryzen-5-ram-8gb-disco-sdd-512-gb-plata/p/196068158484,HP,12,AMD R5,8 GB,Estado Solido SSD 512 GB,,,Windows,13.3 Pulgadas,3099000,8,512 SSD,Windows
https://www.ktronix.com/macbook-pro-14pulgadas-mphe3e-a-chip-m2-pro-ram-16gb-ssd-512gb-gris/p/194253317876,APPLE,12,Apple M2 Pro,16 GB,512 GB SSD,,,MacOS,14 Pulgadas,13379000,16,512  SSD,Mac OS
https://www.ktronix.com/computador-portatil-2-en-1-hp-14-pulgadas-dy0005la-intel-core-i3-ram-8gb-disco-ssd-256-gb-azul/p/195908220411,HP,12,Intel Core I3,8 GB,Estado Solido SSD 256 GB,,,Windows,14 Pulgadas,2699000,8,256 SSD,Windows
https://www.ktronix.com/computador-portatil-victus-gamer-hp-161-pulgadas-d0510la-intel-core-i7-ram-16gb-disco-ssd-512-gb-azul/p/196337885172,HP,12,Intel Core I7,16 GB,Estado Solido SSD 512 GB,GeForce RTX 3060,,Windows,16.1 Pulgadas,7499000,16,512 SSD,Windows
https://www.ktronix.com/computador-portatil-acer-14-pulgadas-50nm-intel-ci5-ram-8gb-disco-ssd-1tb-rojo/p/4711121309397,ACER,12,Intel Core I5,8 GB,Estado Solido SSD 1 TB,,,Windows,14 Pulgadas,3399000,8,1000 SSD,Windows
https://www.ktronix.com/computador-portatil-gamer-victus-hp-156-pulgadas-fb0107la-amd-ryzen-5-ram-8gb-disco-ssd-512-gb-negro/p/196548844975,HP,12,AMD R5,8 GB,Estado Solido SSD 512 GB,GeForce GTX 1650,,Windows,15.6 Pulgadas,3399000,8,512 SSD,Windows
https://www.ktronix.com/computador-portatil-lenovo-14-pulgadas-ideapad-3-amd-ryzen-3-ram-8gb-disco-ssd-256gb-azul/p/196802802109,LENOVO,12,AMD R3,8 GB,Estado Solido SSD 256 GB,,,Windows,14 Pulgadas,1699000,8,256 SSD,Windows
https://www.ktronix.com/macbook-air-13-pulgadas-mlxw3e-a-chip-m2-ram-8gb-ssd-256gb-gris/p/194253190936,APPLE,12,APPLE M2,8 GB,Estado Solido SSD 256 GB,,,MacOS,13.6 Pulgadas,7939000,8,256 SSD,Mac OS
https://www.ktronix.com/computador-portatil-asus-vivobook-156-pulgadas-x1502za-intel-core-i5-ram-8gb-disco-ssd-512-gb-azul/p/4711081765387,ASUS,12,Intel Core I5,8 GB,Estado Solido SSD 512 GB,,,Windows,15.6 Pulgadas,2999000,8,512 SSD,Windows
https://www.ktronix.com/computador-portatil-gamer-acer-156-pulgadas-705r-intel-ci7-ram-16gb-disco-ssd-1tb-negro/p/4711121309465,ACER,12,Intel Core I7,16 GB,Estado Solido SSD 1 TB,GeForce RTX 3060,6GB DDR6,Windows,15.6 Pulgadas,6999000,16,1000 SSD,Windows
https://www.ktronix.com/computador-portatil-asus-zenbook-oled-14-pulgadas-ux3402za-intel-core-i5-ram-16gb-disco-ssd-512-gb-azul/p/4711081929659,ASUS,12,Intel Core I5,16 GB,Estado Solido SSD 512 GB,,,Windows,14 Pulgadas,4999000,16,512 SSD,Windows
https://www.ktronix.com/computador-portatil-hp-15-pulgadas-ef2524la-amd-r5-ram-8gb-disco-ssd-512-gb-plateado-natural/p/197497269369,HP,12,AMD R5,8 GB,Estado Solido SSD 512 GB,,,Windows,15 Pulgadas,2119000,8,512 SSD,Windows
https://www.ktronix.com/computador-portatil-2-en-1-hp-spectre-135-pulgadas-ef0100la-intel-core-i7-ram-16gb-disco-ssd-1-tb-azul/p/196548673087,HP,12,Intel Core I7,16 GB,Estado Solido SSD 1 TB,,,Windows,13.5 Pulgadas,8599000,16,1000 SSD,Windows
https://www.ktronix.com/computador-portatil-asus-14-pulgadas-x415ea-intel-core-i7-ram-8gb-disco-ssd-512-gb-gris/p/4711081788317,ASUS,12,Intel Core I7,8 GB,Estado Solido SSD 512 GB,,,Windows,14 Pulgadas,2999000,8,512 SSD,Windows
https://www.ktronix.com/computador-portatil-hp-14-pulgadas-fq1006la-amd-ryzen-3-ram-8gb-disco-ssd-256-gb-azul/p/196548546060,HP,,AMD R3,8 GB,Estado Solido SSD 256 GB,,,Windows,14 Pulgadas,1649000,8,256 SSD,Windows
https://www.ktronix.com/computador-portatil-gamer-victus-hp-161-pulgadas-d0505la-intel-core-i5-ram-16gb-disco-ssd-512-gb-azul/p/196337885127,HP,12,Intel Core I5,16 GB,Estado Solido SSD 512 GB,GeForce GTX 1650,,Windows,16.1 Pulgadas,4099000,16,512 SSD,Windows
https://www.ktronix.com/computador-portatil-hp-pavilion-14-pulgadas-dv2009la-intel-core-i5-ram-8gb-disco-ssd-512-gb-rosado/p/196786085741,HP,12,Intel Core I5,8 GB,Estado Solido SSD 512 GB,,,Windows,14 Pulgadas,3399000,8,512 SSD,Windows
https://www.ktronix.com/computador-portatil-lenovo-14-pulgadas-ideapad-5-intel-ci5-ram-16gb-disco-ssd-512gb-azul/p/196802796095,LENOVO,12,Intel Core I5,16 GB,Estado Solido SSD 512 GB,,,Windows,14 Pulgadas,3499000,16,512 SSD,Windows
https://www.ktronix.com/computador-portatil-asus-vivobook-pro-oled-156-pulgadas-k6500zc-intel-core-i7-ram-16gb-disco-ssd-1tb-azul/p/4711081938996,ASUS,12,Intel Core I7,16 GB,Estado Solido SSD 1 TB,GeForce RTX 3050,4GB GDDR6,Windows,15.6 Pulgadas,7799000,16,1000 SSD,Windows
https://www.ktronix.com/computador-portatil-gamer-victus-hp-161-pulgadas-d0507la-intel-core-i5-ram-8gb-disco-ssd-512-gb-azul/p/196337885141,HP,12,Intel Core I5,8 GB,Estado Solido SSD 512 GB,GeForce RTX 3050,,Windows,16.1 Pulgadas,4149000,8,512 SSD,Windows
https://www.ktronix.com/computador-portatil-lenovo-156-pulgadas-ideapad-3-intel-core-i7-ram-8gb-disco-ssd-512gb-gris/p/195890539492,LENOVO,12,Intel Core I7,8 GB,Estado Solido SSD 512 GB,,,Windows,15.6 Pulgadas,3599000,8,512 SSD,Windows
https://www.ktronix.com/computador-portatil-acer-14-pulgadas-31d7-intel-core-i3-ram-8gb-disco-ssd-512gb-plateado/p/4711121437809,ACER,12,Intel Core I3,8 GB,Estado Solido SSD 512 GB,,,Windows,14 Pulgadas,1999000,8,512 SSD,Windows
https://www.ktronix.com/computador-portatil-2-en-1-hp-pavilion-14-pulgadas-dy2002la-intel-core-i5-ram-8gb-disco-ssd-256-gb-plateado/p/196548846108,HP,12,Intel Core I5,8 GB,Estado Solido SSD 256 GB,,,Windows,14 Pulgadas,3799000,8,256 SSD,Windows
https://www.ktronix.com/computador-portatil-hp-156-pulgadas-ef2505la-amd-ryzen-7-ram-8gb-disco-ssd-512-gb-dorado/p/196337771505,HP,12,AMD R7,8 GB,Estado Solido SSD 512 GB,,,Windows,15.6 Pulgadas,2799000,8,512 SSD,Windows
https://www.ktronix.com/computador-portatil-asus-zenbook-oled-133-pulgadas-um325ua-amd-ryzen-5-ram-8gb-disco-ssd-512-gb-gris/p/4711387041598,ASUS,12,AMD R5,8 GB,Estado Solido SSD 512 GB,,,Windows,13.3 Pulgadas,3699000,8,512 SSD,Windows
https://www.ktronix.com/computador-portatil-acer-156-pulgadas-r2k8-amd-ryzen-7-ram-8gb-disco-ssd-256gb-plateado/p/4710886410683,ACER,12,AMD R7,8 GB,Estado Solido SSD 256 GB,,,Windows,15.6 Pulgadas,2899000,8,256 SSD,Windows
https://www.ktronix.com/computador-portatil-asus-vivobook-pro-oled-156-pulgadas-k6500zc-intel-core-i5-ram-16gb-disco-ssd-512gb-azul/p/4711081811954,ASUS,12,Intel Core I5,16 GB,Estado Solido SSD 512 GB,GeForce RTX 3050,4GB GDDR6,Windows,15.6 Pulgadas,5299000,16,512 SSD,Windows
https://www.ktronix.com/computador-portatil-gamer-acer-156-pulgadas-513j-intel-ci5-ram-8gb-disco-ssd-1tb-negro/p/4711121281525,ACER,12,Intel Core I5,8 GB,Estado Solido SSD 1 TB,GeForce RTX 3050,4GB DDR6,Windows,15.6 Pulgadas,4499000,8,1000 SSD,Windows
https://www.ktronix.com/computador-portatil-gamer-lenovo-156-pulgadas-ideapad-gaming-3-intel-core-i5-ram-16gb-disco-ssd-512gb-blanco/p/196802790871,LENOVO,12,Intel Core I5,16 GB,Estado Solido SSD 512 GB,GeForce RTX 3060,6GB GDDR6,Windows,15.6 Pulgadas,4999000,16,512 SSD,Windows
https://www.ktronix.com/computador-portatil-gamer-lenovo-156-pulgadas-legion-5-intel-ci5-ram-16gb-disco-ssd-1tb-ssd-gris/p/196802790826,LENOVO,12,Intel Core I5,16 GB,Estado Solido SSD 1 TB,GeForce RTX 3060,6GB GDDR6,Windows,15.6 Pulgadas,6999000,16,1000 SSD,Windows
https://www.ktronix.com/computador-portatil-gamer-lenovo-156-pulgadas-legion-5-amd-ryzen-7-ram-16gb-disco-ssd-512gb-azul/p/195890456676,LENOVO,12,AMD R7,16 GB,Estado Solido SSD 512 GB,GeForce RTX 3060,,Windows,15.6 Pulgadas,6999000,16,512 SSD,Windows
https://www.ktronix.com/computador-portatil-asus-vivobook-pro-oled-156-pulgadas-k3500pa-intel-core-i5-ram-8gb-disco-ssd-512gb-azul/p/4711081489276,ASUS,12,Intel Core I5,8 GB,Estado Solido SSD 512 GB,,,Windows,15.6 Pulgadas,3499000,8,512 SSD,Windows
https://www.ktronix.com/computador-portatil-asus-zenbook-pro-duo-oled-145-pulgadas-ux8402za-intel-core-i7-ram-16gb-disco-ssd-1tb-negro/p/4711081733928,ASUS,12,Intel Core I7,16 GB,Estado Solido SSD 1 TB,,,Windows,14.5 Pulgadas,9999000,16,1000 SSD,Windows
https://www.ktronix.com/computador-portatil-asus-vivobook-s-oled-14-pulgadas-m3402qa-amd-r7-ram-16gb-disco-ssd-512gb-verde/p/4711081989189,ASUS,12,AMD R7,16 GB,Estado Solido SSD 512 GB,,,Windows,14 Pulgadas,5499000,16,512 SSD,Windows
https://www.ktronix.com/computador-portatil-lenovo-14-pulgadas-yoga-slim-7-pro-amd-ryzen-5-ram-16gb-disco-ssd-512gb-gris/p/196380731877,LENOVO,12,AMD R5,16 GB,Estado Solido SSD 512 GB,GeForce MX450,,Windows,14 Pulgadas,3999000,16,512 SSD,Windows
https://www.ktronix.com/computador-portatil-gamer-acer-156-pulgadas-56jy-intel-ci5-ram-12gb-disco-ssd-1tb-negro/p/4711121281532,ACER,12,Intel Core I5,12 GB,Estado Solido SSD 1 TB,GeForce RTX 3050,4GB DDR6,Windows,15.6 Pulgadas,4699000,12,1000 SSD,Windows
https://www.ktronix.com/macbook-pro-16pulgadas-mnw93e-a-chip-m2-pro-ram-16gb-ssd-1tb-gris/p/194253297215,APPLE,12,Apple M2 Pro,16 GB,1000 GB SSD,,,MacOS,16 Pulgadas,17199000,16,1000  SSD,Mac OS
https://www.ktronix.com/computador-portatil-lenovo-14-pulgadas-ideapad-5-amd-ryzen-7-ram-16gb-disco-ssd-512gb-gris/p/196379131329,LENOVO,12,AMD R7,16 GB,Estado Solido SSD 512 GB,,,Windows,14 Pulgadas,3499000,16,512 SSD,Windows
https://www.ktronix.com/computador-portatil-gamer-victus-hp-156-pulgadas-fb0104la-amd-ryzen-5-ram-16gb-disco-ssd-512-gb-plata-mica/p/196548844906,HP,12,AMD R5,16 GB,Estado Solido SSD 512 GB,GeForce RTX 3050,,Windows,15.6 Pulgadas,4899000,16,512 SSD,Windows
https://www.ktronix.com/computador-portatil-lenovo-156-pulgadas-ideapad-5-intel-core-i7-ram-8gb-disco-ssd-512gb-gris/p/196379250280,LENOVO,12,Intel Core I7,8 GB,Estado Solido SSD 512 GB,,,Windows,15.6 Pulgadas,3599000,8,512 SSD,Windows
https://www.ktronix.com/macbook-air-13-pulgadas-mly13e-a-chip-m2-ram-8gb-ssd-256gb-blanco/p/194253191018,APPLE,12,APPLE M2,8 GB,Estado Solido SSD 256 GB,,,MacOS,13.6 Pulgadas,7939000,8,256 SSD,Mac OS
https://www.ktronix.com/computador-portatil-gamer-lenovo-156-pulgadas-ideapad-gaming-3-amd-ryzen-5-ram-8gb-disco-ssd-512gb-blanco/p/196801133945,LENOVO,12,AMD R5,8 GB,Estado Solido SSD 512 GB,GeForce RTX 3050,4GB GDDR6,Windows,15.6 Pulgadas,4199000,8,512 SSD,Windows
https://www.ktronix.com/computador-portatil-asus-zenbook-oled-14-pulgadas-um5401qa-amd-r5-ram-16gb-disco-ssd-512-gb-negro/p/4711081489696,ASUS,12,AMD R5,16 GB,Estado Solido SSD 512 GB,,,Windows,14 Pulgadas,4799000,16,512 SSD,Windows
https://www.ktronix.com/computador-portatil-asus-vivobook-pro-oled-14-pulgadas-k3400ph-intel-core-i5-ram-8gb-disco-ssd-512-gb-plateado/p/4711081686842,ASUS,12,Intel Core I5,8 GB,Estado Solido SSD 512 GB,GeForce GTX 1650,4GB GDDR6,Windows,14 Pulgadas,3499000,8,512 SSD,Windows
https://www.ktronix.com/computador-portatil-gamer-victus-hp-156-pulgadas-fb0106la-amd-ryzen-5-ram-8gb-disco-ssd-256-gb-blanco/p/196548844968,HP,12,AMD R5,8 GB,Estado Solido SSD 256 GB,GeForce GTX 1650,,Windows,15.6 Pulgadas,3199000,8,256 SSD,Windows
https://www.ktronix.com/computador-escritorio-gamer-victus-hp-238-pulgadas-tg02-0002lam-intel-core-i5-ram-8gb-disco-ssd-512-gb-gris/p/196548729449,HP,12,Intel Core I5,8 GB,Estado Solido SSD 512 GB,GeForce GTX 1650,4GB,Windows,23.8 Pulgadas,4399000,8,512 SSD,Windows
https://www.ktronix.com/computador-portatil-hp-pavilion-14-pulgadas-dv2007la-intel-core-i7-ram-8gb-disco-ssd-512-gb-plateado/p/196786172915,HP,12,Intel Core I7,8 GB,Estado Solido SSD 512 GB,,,Windows,14 Pulgadas,4299000,8,512 SSD,Windows
https://www.ktronix.com/computador-portatil-gamer-rog-strix-g-156-pulgadas-g513rm-amd-ryzen-7-ram-16gb-disco-ssd-1tb-gris/p/4711081783572,ROG,24,AMD R7,16 GB,Estado Solido SSD 1 TB,GeForce RTX 3060,6GB GDDR6,Windows,15.6 Pulgadas,7999000,16,1000 SSD,Windows
https://www.ktronix.com/computador-portatil-hp-zbook-14-pulgadas-firefly-g8-intel-core-i7-ram-16gb-disco-ssd-512-gb-gris/p/195908269311,HP,12,Intel Core I7,16 GB,Estado Solido SSD 512 GB,,,Windows,14 Pulgadas,7650000,16,512 SSD,Windows
https://www.ktronix.com/computador-portatil-acer-156-pulgadas-53kl-intel-core-i5-ram-8gb-disco-ssd-512gb-negro/p/4710886885740,ACER,12,Intel Core I5,8 GB,Estado Solido SSD 512 GB,,,Windows,15.6 Pulgadas,3499000,8,512 SSD,Windows
https://www.ktronix.com/computador-portatil-lenovo-14-pulgadas-ideapad-1-intel-core-i5-ram-8gb-disco-ssd-512gb-azul/p/196800838407,LENOVO,12,Intel Core I5,8 GB,Estado Solido SSD 512 GB,,,Windows,14 Pulgadas,3179000,8,512 SSD,Windows
https://www.ktronix.com/computador-portatil-gamer-msi-156-pulgadas-katana-gf66-11uc-intel-core-i5-ram-8gb-disco-ssd-512gb-negro/p/824142250099,MSI,12,Intel Core I5,8 GB,Estado Solido SSD 512 GB,GeForce RTX 3050,,Windows,15.6 Pulgadas,4499000,8,512 SSD,Windows
https://www.ktronix.com/computador-portatil-acer-156-pulgadas-760n-intel-core-i7-ram-8gb-disco-ssd-512gb-negro/p/4710886885757,ACER,12,Intel Core I7,8 GB,Estado Solido SSD 512 GB,,,Windows,15.6 Pulgadas,4969000,8,512 SSD,Windows
https://www.ktronix.com/computador-portatil-acer-14-pulgadas-59uv-intel-ci5-ram-16gb-disco-ssd-512gb-azul-grisaceo/p/4711121274923,ACER,12,Intel Core I5,16 GB,Estado Solido SSD 512 GB,,,Windows,14 Pulgadas,4799000,16,512 SSD,Windows
https://www.ktronix.com/computador-portatil-acer-15-pulgadas-r1g8-amd-r3-ram-8gb-disco-ssd-256gb-azul/p/4711121324956,ACER,12,AMD R3,8 GB,Estado Solido SSD 256 GB,,,Windows,15.6 Pulgadas,1949000,8,256 SSD,Windows
